Overall_Rank,Tier,Pos_Rank,Pos_Tier,Primary_Pos,Name,Team,Pos,PlayerId,R,HR,RBI,SB,OBP,QS+W,SV+HLD,K,ERA,WHIP,True_Value_Uninflated,Market_Value,Bargain_Value,ROI_Percent,Profile,Draft_Day_Inflation_Value,Total_Z,Target,R_Z,HR_Z,RBI_Z,SB_Z,Impact_OBP_Z,QS+W_Z,SV+HLD_Z,K_Z,Impact_ERA_Z,Impact_WHIP_Z
1153,7,118,OF 7,OF,Angel Martínez,CLE,OF,26540,28.995,5.73,25.466,4.541,0.285,,,56.494,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.9364062987393822,False,-0.25414501734821343,-0.4087316262418772,-0.33358580660351317,-0.12168156213810016,-0.9143119734572677,,,,,
1154,7,54,1B 7,1B,Tre' Morgan,TBR,1B,sa3022919,4.52,0.593,4.314,0.419,0.326,,,8.325,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.96927132220026,False,-1.1418169075565257,-0.9809784308242325,-1.1088259314196012,-0.5473623213092784,0.046696192731206974,,,,,
1155,7,52,2B 7,2B,Jared Serna,MIA,2B/SS,sa3015579,3.008,0.299,2.611,0.445,0.283,,,5.449,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.0877457597067455,False,-1.1966483493896998,-1.0137259553936895,-1.1712227468310166,-0.5447335497293041,-0.10896125281280464,,,,,
1156,7,220,SP 7,SP,Miles Mikolas,WSN,SP,9803,83.636,23.913,,,,15.893,0.0,94.29,4.861,1.311,0.0,0.0,0.0,0.0,Balanced,0.0,-1.0239185665705566,False,,,,,,1.5267718377218364,-0.6211034172977374,0.870715665411592,-2.8699816939543594,-0.399554394380827
1157,7,53,2B 7,2B,Kyren Paris,LAA,2B/SS/DH,26420,8.314,1.508,5.782,3.403,0.279,,,23.158,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.4888894937113304,False,-1.0042057176829766,-0.8790191354008434,-1.0550075923485596,-0.23919697862923833,-0.2786139389570553,,,,,
1158,7,54,2B 7,2B,Shay Whitcomb,HOU,2B/3B,27789,3.567,1.234,3.286,0.258,0.274,,,8.386,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.998192086669227,False,-1.1763517179944627,-0.9096078375557681,-1.1464985122140268,-0.5640511114081334,-0.13408216611164242,,,,,
1159,7,221,SP 7,SP,Aaron Civale,ATH,SP,19479,68.304,20.02,,,,13.072,0.034,104.868,4.664,1.311,0.0,0.0,0.0,0.0,Balanced,0.0,-0.0919628572983743,False,,,,,,1.1127364792374095,-0.6167356784771252,1.1043066930774297,-1.7774758617123165,-0.3458008724012999
1160,7,222,SP 7,SP,Bryce Elder,ATL,SP,27779,62.385,14.802,,,,13.492,0.679,90.847,4.664,1.388,0.0,0.0,0.0,0.0,Balanced,0.0,-1.4216894652982643,False,,,,,,1.1743787685294185,-0.5332991583901865,0.7946767929086349,-1.622249675695548,-1.430452119040735
1161,7,577,RP 7,RP,Carmen Mlodzinski,PIT,RP,27572,32.408,7.116,,,,4.839,3.42,64.319,3.76,1.278,0.0,0.0,0.0,0.0,Balanced,0.0,0.9745552172334656,False,,,,,,-0.09597941117308259,-0.17880410743892242,0.2088663232074195,0.757037091932165,0.11119927002123642
1162,7,223,SP 7,SP,J.T. Ginn,ATH,SP,27889,37.282,9.09,,,,6.156,1.358,68.558,4.237,1.316,0.0,0.0,0.0,0.0,Balanced,0.0,-0.45869704381567755,False,,,,,,0.09738418536598809,-0.44551558912568767,0.30247895772293804,-0.19790335761285754,-0.25263135593259856
1163,7,578,RP 7,RP,Hunter Harvey,CHC,RP,15507,20.984,5.376,,,,3.031,19.328,55.808,3.337,1.134,0.0,0.0,0.0,0.0,Balanced,0.0,3.7934654295350434,False,,,,,,-0.36139504869193645,1.8782377909580892,0.020901269020035165,1.1689051825940153,1.067366903420857
1164,7,48,C 7,C,Jorge Alfaro,KCR,C,12180,2.658,0.625,2.735,0.517,0.258,,,9.359,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.229193088643522,False,-1.2093310239642738,-0.9774365048759805,-1.1666883150920138,-0.5373051087237732,-0.17690898527476429,,,,,
1165,7,224,SP 7,SP,Kyle Leahy,STL,SP,24763,60.957,14.247,,,,9.975,1.866,92.813,4.45,1.372,0.0,0.0,0.0,0.0,Balanced,0.0,-1.1538217827462651,False,,,,,,0.6580765179528446,-0.3798741017175547,0.8381010774292443,-0.9823481473883968,-1.2376856525695128
1166,7,579,RP 7,RP,Orion Kerkering,PHI,RP,31776,26.543,6.01,,,,5.184,17.674,66.946,3.505,1.224,0.0,0.0,0.0,0.0,Balanced,0.0,3.6433969918641154,False,,,,,,-0.04521370490952055,1.664309468005195,0.2668676877789109,1.1133419697976057,0.5457041633539677
1167,7,580,RP 7,RP,Robert Gasser,MIL,RP,29812,34.635,9.309,,,,6.729,1.611,64.834,4.014,1.253,0.0,0.0,0.0,0.0,Balanced,0.0,0.7164596373972251,False,,,,,,0.1815430127185076,-0.4127949186388586,0.22023251484836637,0.2519758577964802,0.34844192847440364
1168,7,581,RP 7,RP,Drew Anderson,DET,RP,15130,34.656,8.596,,,,7.084,4.605,83.061,3.932,1.29,0.0,0.0,0.0,0.0,Balanced,0.0,1.3371017995962386,False,,,,,,0.23364608801148185,-0.025621869589560285,0.6227374726902327,0.42344296568011686,5.377529550934723e-06
1169,7,225,SP 7,SP,Randy Vásquez,SDP,SP,24719,74.906,18.89,,,,12.99,0.304,88.761,4.813,1.394,0.0,0.0,0.0,0.0,Balanced,0.0,-2.5271187911354485,False,,,,,,1.1006267568185053,-0.5818031816998159,0.7486047400224733,-2.42447615474897,-1.7778736048748724
1170,7,119,OF 7,OF,Brandon Lockridge,MIL,OF,21496,8.364,0.871,6.047,4.055,0.29,,,19.618,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.52449172890083,False,-1.002399606176503,-0.9500473785155327,-1.0453189645583443,-0.17181114441874967,-0.22441223157448334,,,,,
1171,7,120,OF 7,OF,Eli White,ATL,OF,19346,19.488,4.009,15.794,5.539,0.291,,,42.177,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.564036680782257,False,-0.5989491122376793,-0.6004087203111946,-0.6880609395659656,-0.018575792541867423,-0.4367547278211145,,,,,
1172,7,13,DH 7,DH,Bryce Teodosio,LAA,DH,29524,21.014,2.762,15.655,8.63,0.263,,,64.965,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.939981698933836,False,-0.5436088401949505,-0.739376368153468,-0.6931773853367772,0.30072735713135124,-1.2355328777179206,,,,,
1173,7,121,OF 7,OF,Joey Loperfido,HOU,OF,29630,39.028,7.948,35.128,6.576,0.292,,,98.222,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.0330345044708784,False,0.1097175433374737,-0.16159336163759172,0.02053381400953457,0.08855302734865651,-0.9521274579940635,,,,,
1174,7,14,DH 7,DH,Miles Mastrobuoni,SEA,DH,20017,5.121,0.235,3.288,1.196,0.306,,,8.694,,,0.0,0.0,0.0,0.0,Balanced,0.0,-5.12159926429765,False,-1.1199883454377253,-1.0208922476135884,-1.146427043236569,-0.46710923327306664,-0.05090652029701538,,,,,
1175,7,55,2B 7,2B,Jahmai Jones,DET,2B,18872,17.7,3.92,15.395,2.847,0.328,,,34.238,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.227370846878299,False,-0.6638022968938218,-0.6103684026240849,-0.7026955871038242,-0.29659593907964954,0.18640544134239098,,,,,
1176,7,49,C 7,C,Korey Lee,CHW,C,25543,12.552,3.048,11.501,1.502,0.263,,,31.593,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.773051604222258,False,-0.8505099805580019,-0.7074953582264011,-0.845417302548791,-0.4355404247506747,-0.7191749293340993,,,,,
1177,7,122,OF 7,OF,Tyrone Taylor,NYM,OF,13675,31.983,5.688,27.425,7.697,0.278,,,63.95,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.7900498744278035,False,-0.14577832695980408,-0.41336388116995293,-0.2617869723268665,0.20429396363296737,-1.2069396354842552,,,,,
1178,7,15,DH 7,DH,Jorbit Vivas,NYY,DH,23917,3.006,0.201,2.546,0.23,0.304,,,3.974,,,0.0,0.0,0.0,0.0,Balanced,0.0,-5.315458121651796,False,-1.196694408859845,-1.0246725820646323,-1.1736156747993283,-0.5669052564346327,-0.03463457916512297,,,,,
1179,7,38,SS 7,SS,Mason McCoy,SDP,SS,22232,6.765,0.754,5.166,2.122,0.26,,,20.644,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.241100776067371,False,-1.060393193837979,-0.9630893262708248,-1.0775881241493976,-0.3714432663134911,-0.4136355353826663,,,,,
1180,7,50,C 7,C,Elias Díaz,KCR,C,11680,7.784,1.837,8.433,0.123,0.275,,,19.922,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.176723763491964,False,-1.0234321010750809,-0.8424000349953958,-0.9578687907260574,-0.5779289306787692,-0.37787018472188194,,,,,
1181,7,123,OF 7,OF,Robert Hassell III,WSN,OF,27482,26.995,4.929,24.43,6.003,0.294,,,65.86,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.7909645294232668,False,-0.32669774965143056,-0.49793205615557884,-0.371566986777525,0.029363060682506967,-0.64625773006054,,,,,
1182,7,124,OF 7,OF,Johnathan Rodríguez,CLE,OF/DH,22530,14.12,3.856,14.988,0.759,0.304,,,37.456,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.0091556559562913,False,-0.7936247215639524,-0.6174627266697766,-0.7176197756272803,-0.5123072479195383,-0.1721707088695789,,,,,
1183,7,125,OF 7,OF,Joey Wiemer,WSN,OF,27690,11.396,2.938,11.41,2.214,0.278,,,33.51,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.4171835038849023,False,-0.8924386053096888,-0.7197076666731463,-0.8487635167241141,-0.36201517822971957,-0.4785236676678543,,,,,
1184,7,55,1B 7,1B,Tristan Gray,MIN,1B/3B,19877,7.856,2.214,7.887,0.175,0.266,,,21.485,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.8145187569319496,False,-1.0207961937600107,-0.8003409873042836,-0.9778852355202625,-0.5725430010870922,-0.4245741282267359,,,,,
1185,7,126,OF 7,OF,Mike Tauchman,NYM,OF/DH,15274,19.811,3.64,16.318,1.154,0.325,,,38.936,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.6283078557248665,False,-0.5872311478251977,-0.6415698369123529,-0.668863272698121,-0.4714380147322129,0.17145286809626958,,,,,
1186,7,56,2B 7,2B,Kyle Farmer,ATL,2B/3B,14813,9.101,2.318,9.079,0.387,0.295,,,19.657,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.671836995097209,False,-0.975669881226682,-0.7888171669637313,-0.9341707773238435,-0.5507423032818173,-0.21103652122199304,,,,,
1187,7,127,OF 7,OF,Chas McCormick,CHC,OF,19599,9.756,1.999,7.987,2.292,0.295,,,22.673,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.565264845778595,False,-0.9518948531530135,-0.8243834821582526,-0.9742212592759356,-0.35398457077449125,-0.2014970823110004,,,,,
1188,7,16,DH 7,DH,Carlos Cortes,ATH,DH,21842,16.985,4.467,17.487,0.801,0.295,,,32.83,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.846720055213804,False,-0.6897152822628039,-0.5494294068170273,-0.62603686236006,-0.5079234141932071,-0.35099022454553597,,,,,
1189,7,128,OF 7,OF,Taylor Trammell,HOU,OF,19960,5.165,0.997,4.565,0.65,0.295,,,12.745,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.102951983843414,False,-1.1183954856512932,-0.9359694678315205,-1.099628057274595,-0.523568690116883,-0.09724196116688444,,,,,
1190,7,226,SP 7,SP,Ryan Feltner,COL,SP,21446,62.273,14.355,,,,9.175,0.494,81.889,5.17,1.472,0.0,0.0,0.0,0.0,Balanced,0.0,-4.4566627821586735,False,,,,,,0.540611182873316,-0.5572206529972445,0.5968538254736916,-2.871872891844309,-2.4035512544439865
1191,7,227,SP 7,SP,Kumar Rocker,TEX,SP,31843,46.962,11.708,,,,9.363,0.65,79.776,4.303,1.288,0.2,0.0,0.0,0.0,Balanced,0.0,0.3535223396302834,False,,,,,,0.5681542319730226,-0.5371002337496567,0.5502054026597494,-0.41217919824419696,0.018953146313598554
1192,7,228,SP 7,SP,Davis Martin,CHW,SP,21448,84.034,22.099,,,,16.598,0.0,117.138,4.601,1.358,0.0,0.0,0.0,0.0,Balanced,0.0,-0.4555423375974041,False,,,,,,1.6302806773429435,-0.6211034172977374,1.375266808551331,-1.9493239759346208,-1.3718755275776067
1193,7,229,SP 7,SP,Steven Matz,TBR,SP,13361,60.117,16.383,,,,12.362,0.697,99.966,4.123,1.269,0.0,0.0,0.0,0.0,Balanced,0.0,2.1580063688573916,False,,,,,,1.0084598635434343,-0.5310076511119021,0.9960529374079425,0.05562310210131745,0.3282175759556567
1194,7,17,DH 7,DH,Jhostynxon Garcia,PIT,DH,28142,28.365,6.643,26.401,4.135,0.288,,,75.2,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.903640233518464,False,-0.27700429611388083,-0.306933423666636,-0.2993173481815303,-0.1635285153276274,-0.7809293663010293,,,,,
1195,7,129,OF 7,OF,Braden Montgomery,CHW,OF,sa3038253,12.578,2.778,11.835,1.864,0.289,,,36.867,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.272893514258146,False,-0.849541643665977,-0.7375493123376806,-0.8331832796383548,-0.3981162446959754,-0.39130171729985225,,,,,
1196,7,41,3B 7,3B,Jace Jung,DET,3B,31437,7.45,1.556,7.04,0.154,0.305,,,18.941,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.870714166338819,False,-1.0355268827275677,-0.8737139891845142,-1.008919997592971,-0.5747873363847726,-0.08849660182922374,,,,,
1197,7,230,SP 7,SP,Andre Pallante,STL,SP,26108,69.507,12.794,,,,15.55,0.398,90.206,4.394,1.41,0.0,0.0,0.0,0.0,Balanced,0.0,-0.9310817667841134,False,,,,,,1.4764465383834375,-0.5696518957148043,0.7805303340681636,-0.9303592967871195,-2.073419245170783
1198,7,18,DH 7,DH,Willie MacIver,TEX,DH,24641,3.077,0.456,3.07,0.487,0.281,,,8.954,,,0.0,0.0,0.0,0.0,Balanced,0.0,-5.280238344299413,False,-1.194126684067509,-0.9962701081614767,-1.1544018815981085,-0.540369960363889,-0.12979614305908427,,,,,
1199,7,57,2B 7,2B,Isiah Kiner-Falefa,BOS,2B/3B/SS,16512,22.124,2.12,18.577,6.087,0.292,,,35.79,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.074927819066147,False,-0.5033630181320262,-0.8108933486988804,-0.5860655460445361,0.03800099896521751,-0.5624411022304638,,,,,
1200,7,231,SP 7,SP,Hunter Barco,PIT,SP,33174,40.737,8.923,,,,8.859,0.662,76.205,4.07,1.319,0.0,0.0,0.0,0.0,Balanced,0.0,0.4908600911439335,False,,,,,,0.49419376098419854,-0.5354777778035682,0.4713465133070762,0.16215822761432663,-0.317002937942278
1201,7,51,C 7,C,Shane McGuire,ATH,C/1B,sa3017284,2.423,0.291,2.176,0.115,0.295,,,6.668,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.0516469280024765,False,-1.217848036538174,-1.0146382578373165,-1.187188916395047,-0.5787543015363219,-0.06297513107388375,,,,,
1202,7,42,3B 7,3B,Nick Madrigal,LAA,3B,20521,4.433,0.22,3.895,0.649,0.299,,,5.961,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.194414401259794,False,-1.1449601943891776,-1.0225450646918217,-1.1241793003153797,-0.5236391322298664,-0.09144175045282778,,,,,
1203,7,19,DH 7,DH,Tanner Murray,CHW,DH,sa3016805,6.308,1.205,6.05,0.287,0.276,,,14.961,,,0.0,0.0,0.0,0.0,Balanced,0.0,-5.118788996889007,False,-1.0769506666726256,-0.9127951587075777,-1.0451965510277246,-0.5609739685488901,-0.2862644330046872,,,,,
1204,7,39,SS 7,SS,Liover Peguero,PHI,SS,24273,3.103,0.64,2.868,0.806,0.272,,,7.508,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.225576749602541,False,-1.1931971531857637,-0.9757266480064254,-1.1618130313066746,-0.5074026383373967,-0.14569217974092513,,,,,
1205,7,56,1B 7,1B,Tyler Locklear,ARI,1B,31396,24.21,5.449,23.575,4.017,0.308,,,60.238,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.7601832904553165,False,-0.4276912980867062,-0.43995756981547895,-0.40289971951009534,-0.17571438114843557,-0.1883035886794863,,,,,
1206,7,58,2B 7,2B,Ildemaro Vargas,ARI,2B/3B,13324,9.461,1.046,9.622,0.951,0.286,,,12.569,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.6820680467596616,False,-0.9626027732792443,-0.9304752659005944,-0.9142701489238773,-0.49244949232442803,-0.33465125019348535,,,,,
1207,7,43,3B 7,3B,Darell Hernaiz,ATH,3B,26224,20.098,2.405,16.771,3.332,0.309,,,28.558,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.4861042096381882,False,-0.5768369398381435,-0.7791415695490277,-0.6522714747006538,-0.24653039508353036,-0.14488667817410786,,,,,
1208,7,20,DH 7,DH,Joshua Báez,STL,DH,sa3017022,10.736,3.068,10.538,4.514,0.309,,,24.518,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.286815399130328,False,-0.9163822763252267,-0.7052304774498791,-0.880715647261317,-0.12447962202185756,-0.07635357422692861,,,,,
1209,7,130,OF 7,OF,Randal Grichuk,NYY,OF/DH,10243,18.335,5.92,18.693,0.357,0.292,,,32.839,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.885584495499151,False,-0.6407580549015878,-0.3874642509227414,-0.5818067280032159,-0.553797652466809,-0.42332296956591703,,,,,
1210,7,21,DH 7,DH,Yanquiel Fernández,NYY,DH,28552,7.321,2.222,8.234,0.358,0.274,,,18.51,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.884022345693946,False,-1.0402282127392979,-0.7994909607265727,-0.9651505632600461,-0.5537241117271547,-0.3625797241132646,,,,,
1211,7,131,OF 7,OF,Jose Siri,LAA,OF,17452,4.505,1.369,4.102,1.234,0.261,,,13.779,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.310260812053858,False,-1.142341695377784,-0.8944800382127327,-1.1165958920457622,-0.4632225225522919,-0.2254227982109216,,,,,
1212,7,232,SP 7,SP,Jose Quintana,COL,SP,11423,77.759,18.568,,,,14.598,0.0,88.667,5.064,1.495,0.0,0.0,0.0,0.0,Balanced,0.0,-5.468952400387895,False,,,,,,1.336721569283077,-0.6211034172977374,0.7465355498986018,-3.283338930474108,-3.4507915553971316
1213,7,57,1B 7,1B,Andrés Chaparro,WSN,1B,21797,28.704,8.627,33.29,1.391,0.294,,,68.311,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.4203911476241775,False,-0.2646988014523055,-0.08595659303926353,-0.04683027858897321,-0.4470084420594078,-0.6894068126088312,,,,,
1214,7,233,SP 7,SP,Anthony Kay,CHW,SP,20387,65.399,15.977,,,,13.786,0.29,99.674,4.44,1.382,0.0,0.0,0.0,0.0,Balanced,0.0,-0.6606407410533434,False,,,,,,1.2175724117263413,-0.5836568444070112,0.9896157023907753,-1.0225146358774126,-1.4894212842470012
1215,7,234,SP 7,SP,Logan Allen,CLE,SP,27589,62.761,16.454,,,,12.504,0.308,93.218,4.514,1.401,0.0,0.0,0.0,0.0,Balanced,0.0,-1.257183648891734,False,,,,,,1.0292588145958086,-0.5813305526663455,0.8470359154667946,-1.204470024340985,-1.68790795607071
1216,7,235,SP 7,SP,Jacob Latz,TEX,SP,21306,51.532,12.729,,,,8.322,2.271,94.902,4.223,1.35,0.0,0.0,0.0,0.0,Balanced,0.0,0.060456080627509755,False,,,,,,0.4153858777724119,-0.3274692362965554,0.8842195049072963,-0.23461639303067525,-0.8036056168750587
1217,7,236,SP 7,SP,Michael Lorenzen,COL,SP,14843,88.308,24.442,,,,14.533,0.066,112.566,5.173,1.442,0.0,0.0,0.0,0.0,Balanced,0.0,-4.5972268094320325,False,,,,,,1.3271632709839516,-0.6126254869194303,1.2743026970642344,-4.082512724081082,-2.8428964379527706
1218,7,582,RP 7,RP,Patrick Sandoval,BOS,RP,19447,37.686,7.491,,,,7.661,0.622,71.532,4.115,1.391,0.0,0.0,0.0,0.0,Balanced,0.0,-0.8782151260626738,False,,,,,,0.3183612961127912,-0.5406479902920084,0.36814758815364235,0.053922444202330604,-1.0188774930522189
1219,7,237,SP 7,SP,Chris Paddack,MIA,SP,20099,69.044,19.456,,,,11.27,0.313,92.368,4.831,1.31,0.0,0.0,0.0,0.0,Balanced,0.0,-1.1956261710165519,False,,,,,,0.8481077020915136,-0.580579195347883,0.8282652473206809,-2.284753041865461,-0.32110983737465465
1220,7,132,OF 7,OF,Myles Straw,TOR,OF,17620,19.118,1.624,12.439,6.758,0.289,,,29.424,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.714382514482453,False,-0.6123825199083175,-0.8660815749199045,-0.8110352267780292,0.10737511862282059,-0.4785797307784998,,,,,
1221,7,22,DH 7,DH,Nate Eaton,BOS,DH,25055,9.089,1.388,7.711,3.069,0.284,,,20.361,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.612195987499444,False,-0.976096747339758,-0.8924357410042144,-0.9843273391960186,-0.2737105153644735,-0.29420463007109454,,,,,
1222,7,133,OF 7,OF,Gabriel Rincones Jr.,PHI,OF,sa3020758,5.56,1.35,5.074,1.381,0.298,,,12.85,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.88708432759926,False,-1.1040927508157923,-0.8966858738927689,-1.0809691565445079,-0.4480392518652365,-0.09549649722501238,,,,,
1223,7,59,2B 7,2B,Ronny Mauricio,NYM,2B,23698,17.22,4.441,15.577,3.965,0.285,,,38.512,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.725008978969034,False,-0.6812106005706747,-0.5523036775516198,-0.6960214841320134,-0.18116899696464916,-0.5266013868438377,,,,,
1224,7,134,OF 7,OF,Dylan Carlson,CHC,OF,20126,11.78,2.439,10.606,1.323,0.308,,,25.173,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.345164923582787,False,-0.8785047089083411,-0.7752780149336916,-0.87820873543665,-0.45403199584661713,-0.09533490155199324,,,,,
1225,7,60,2B 7,2B,Vidal Bruján,NYM,2B/SS/OF,20536,4.189,0.281,2.699,0.648,0.284,,,7.423,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.757078997649714,False,-1.153798535235113,-1.0157135470284129,-1.1680213031484923,-0.5237311614419901,-0.12687408327948774,,,,,
1226,7,61,2B 7,2B,Richie Palacios,TBR,2B/OF,24589,20.102,3.045,14.8,6.467,0.312,,,35.032,,,0.0,0.0,0.0,0.0,Balanced,0.0,-1.935081681810317,False,-0.576684617180971,-0.7077916977672544,-0.7244991228420463,0.07727092764017306,-0.07268241059815987,,,,,
1227,7,23,DH 7,DH,Bryan Torres,STL,DH,sa885119,4.357,0.139,3.626,1.412,0.33,,,7.559,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.932295668226438,False,-1.1476991008343358,-1.0316096010608184,-1.1340365215908796,-0.4448135815009049,0.0656948184548142,,,,,
1228,7,52,C 7,C,Jhonny Pereda,SEA,C/1B,19802,3.151,0.41,3.044,0.071,0.289,,,9.441,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.9554190309690096,False,-1.1914537841071258,-1.0013711588744814,-1.1553760587369921,-0.5832909182150361,-0.11038556002000172,,,,,
1229,7,62,2B 7,2B,Chris Taylor,LAA,2B/3B/OF,13757,16.046,3.414,14.15,3.087,0.289,,,46.814,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.6846295733036247,False,-0.7237847832503781,-0.6667297323658554,-0.7483221153279168,-0.27181002433969925,-0.45940853442366214,,,,,
1230,7,44,3B 7,3B,Gio Urshela,MIN,3B,10681,10.788,1.865,11.406,0.354,0.293,,,21.968,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.718676981828653,False,-0.9144782431105709,-0.839271758940072,-0.84888079914866,-0.5540861346098631,-0.29544808425680363,,,,,
1231,7,58,1B 7,1B,DJ LeMahieu,,1B/3B,9874,10.785,1.837,9.821,0.595,0.307,,,23.285,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.366938573890626,False,-0.9145725380888207,-0.8423398758404858,-0.9069784806853174,-0.5292459939031733,-0.10785067759819142,,,,,
1232,7,53,C 7,C,Endy Rodríguez,PIT,C,25332,10.579,1.824,9.348,0.571,0.296,,,21.374,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.6510068978835615,False,-0.922050855210002,-0.8438572234143288,-0.9243194201695709,-0.5316921530846803,-0.2235311344404627,,,,,
1233,7,54,C 7,C,Brett Sullivan,COL,C/1B,18217,4.383,0.787,4.258,0.512,0.279,,,8.769,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.879955619764371,False,-1.1467768234124558,-0.9594153843992981,-1.110866279099122,-0.5378284667684761,-0.18118758037911734,,,,,
1234,7,40,SS 7,SS,Edwin Arroyo,CIN,SS,sa3017626,2.955,0.31,2.754,0.646,0.293,,,6.108,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.2462239400784565,False,-1.1985462171634702,-1.0125153081040454,-1.165999280847807,-0.5239740937729829,-0.0751898814189058,,,,,
1235,7,63,2B 7,2B,Alika Williams,PIT,2B,27604,2.457,0.247,2.191,0.111,0.28,,,5.781,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.460737637134955,False,-1.2166163990530368,-1.0195613934199668,-1.186647218196676,-0.5791692076475458,-0.11236129944212646,,,,,
1236,7,45,3B 7,3B,Yohandy Morales,WSN,3B,sa3022672,5.937,1.17,5.873,0.293,0.287,,,17.144,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.977217843006046,False,-1.0904192536236108,-0.9166420024465497,-1.0516972959157536,-0.5603697363480789,-0.18984690361105044,,,,,
1237,7,24,DH 7,DH,Kahlil Watson,CLE,DH,sa3017513,2.762,0.505,2.555,0.41,0.28,,,6.895,,,0.0,0.0,0.0,0.0,Balanced,0.0,-5.293650305095547,False,-1.2055624888912284,-0.9907423730719801,-1.173301944313668,-0.5483005854652051,-0.0871547583332377,,,,,
1238,7,55,C 7,C,Drew Romo,CHW,C/DH,27763,1.824,0.397,1.85,0.115,0.259,,,7.058,,,0.0,0.0,0.0,0.0,Balanced,0.0,-4.328257864665748,False,-1.2395703354699472,-1.0028267876116204,-1.1991308327668488,-0.5788329033662053,-0.13194293693625606,,,,,
1239,7,59,1B 7,1B,LaMonte Wade Jr.,CHW,1B,18126,12.892,3.225,11.522,0.657,0.323,,,27.24,,,0.0,0.0,0.0,0.0,Balanced,0.0,-2.992300679699278,False,-0.838164591867167,-0.6877263914878958,-0.8446586318650102,-0.522830803819003,0.09560420752172831,,,,,
1240,7,25,DH 7,DH,César Prieto,STL,DH,30163,3.739,0.372,3.617,0.296,0.282,,,8.607,,,0.0,0.0,0.0,0.0,Balanced,0.0,-5.412318562663881,False,-1.170143481695705,-1.0056065861918353,-1.1343671114250682,-0.560118644300186,-0.15457765643605806,,,,,
1241,7,135,OF 7,OF,Jorge Barrosa,ARI,OF,23968,13.177,1.916,11.132,2.229,0.287,,,29.57,,,0.0,0.0,0.0,0.0,Balanced,0.0,-3.464207433688322,False,-0.8278429184787663,-0.8335800344505243,-0.8589267718261631,-0.3604390101298252,-0.4173971221280052,,,,,
